location,date,population,new_vaccinations,rolling_vaccinations
Malaysia,06/02/2020,32365998,NULL,219495
Malaysia,06/02/2021,32365998,NULL,219495
Malaysia,06/03/2020,32365998,NULL,219495
Malaysia,06/03/2021,32365998,14694,234189
Malaysia,06/04/2020,32365998,NULL,234189
Malaysia,06/04/2021,32365998,32409,266598
Malaysia,06/05/2020,32365998,NULL,266598
Malaysia,06/06/2020,32365998,NULL,266598
Malaysia,06/07/2020,32365998,NULL,266598
Malaysia,06/08/2020,32365998,NULL,266598
Malaysia,06/09/2020,32365998,NULL,266598
Malaysia,06/10/2020,32365998,NULL,266598
Malaysia,06/11/2020,32365998,NULL,266598
Malaysia,06/12/2020,32365998,NULL,266598
Malaysia,07/01/2021,32365998,NULL,266598
Malaysia,07/02/2020,32365998,NULL,266598
Malaysia,07/02/2021,32365998,NULL,266598
Malaysia,07/03/2020,32365998,NULL,266598
Malaysia,07/03/2021,32365998,12112,278710
Malaysia,07/04/2020,32365998,NULL,278710
Malaysia,07/04/2021,32365998,30587,309297
Malaysia,07/05/2020,32365998,NULL,309297
Malaysia,07/06/2020,32365998,NULL,309297
Malaysia,07/07/2020,32365998,NULL,309297
Malaysia,07/08/2020,32365998,NULL,309297
Malaysia,07/09/2020,32365998,NULL,309297
Malaysia,07/10/2020,32365998,NULL,309297
Malaysia,07/11/2020,32365998,NULL,309297
Malaysia,07/12/2020,32365998,NULL,309297
Malaysia,08/01/2021,32365998,NULL,309297
Malaysia,08/02/2020,32365998,NULL,309297
Malaysia,08/02/2021,32365998,NULL,309297
Malaysia,08/03/2020,32365998,NULL,309297
Malaysia,08/03/2021,32365998,26643,335940
Malaysia,08/04/2020,32365998,NULL,335940
Malaysia,08/04/2021,32365998,26689,362629
Malaysia,08/05/2020,32365998,NULL,362629
Malaysia,08/06/2020,32365998,NULL,362629
Malaysia,08/07/2020,32365998,NULL,362629
Malaysia,08/08/2020,32365998,NULL,362629
Malaysia,08/09/2020,32365998,NULL,362629
Malaysia,08/10/2020,32365998,NULL,362629
Malaysia,08/11/2020,32365998,NULL,362629
Malaysia,08/12/2020,32365998,NULL,362629
Malaysia,09/01/2021,32365998,NULL,362629
Malaysia,09/02/2020,32365998,NULL,362629
Malaysia,09/02/2021,32365998,NULL,362629
Malaysia,09/03/2020,32365998,NULL,362629
Malaysia,09/03/2021,32365998,29560,392189
Malaysia,09/04/2020,32365998,NULL,392189
Malaysia,09/04/2021,32365998,21479,413668
Malaysia,09/05/2020,32365998,NULL,413668
Malaysia,09/06/2020,32365998,NULL,413668
Malaysia,09/07/2020,32365998,NULL,413668
Malaysia,09/08/2020,32365998,NULL,413668
Malaysia,09/09/2020,32365998,NULL,413668
Malaysia,09/10/2020,32365998,NULL,413668
Malaysia,09/11/2020,32365998,NULL,413668
Malaysia,09/12/2020,32365998,NULL,413668
Malaysia,10/01/2021,32365998,NULL,413668
Malaysia,10/02/2020,32365998,NULL,413668
Malaysia,10/02/2021,32365998,NULL,413668
Malaysia,10/03/2020,32365998,NULL,413668
Malaysia,10/03/2021,32365998,28000,441668
Malaysia,10/04/2020,32365998,NULL,441668
Malaysia,10/04/2021,32365998,15523,457191
Malaysia,10/05/2020,32365998,NULL,457191
Malaysia,10/06/2020,32365998,NULL,457191
Malaysia,10/07/2020,32365998,NULL,457191
Malaysia,10/08/2020,32365998,NULL,457191
Malaysia,10/09/2020,32365998,NULL,457191
Malaysia,10/10/2020,32365998,NULL,457191
Malaysia,10/11/2020,32365998,NULL,457191
Malaysia,10/12/2020,32365998,NULL,457191
Malaysia,11/01/2021,32365998,NULL,457191
Malaysia,11/02/2020,32365998,NULL,457191
Malaysia,11/02/2021,32365998,NULL,457191
Malaysia,11/03/2020,32365998,NULL,457191
Malaysia,11/03/2021,32365998,25986,483177
Malaysia,11/04/2020,32365998,NULL,483177
Malaysia,11/04/2021,32365998,23071,506248
Malaysia,11/05/2020,32365998,NULL,506248
Malaysia,11/06/2020,32365998,NULL,506248
Malaysia,11/07/2020,32365998,NULL,506248
Malaysia,11/08/2020,32365998,NULL,506248
Malaysia,11/09/2020,32365998,NULL,506248
Malaysia,11/10/2020,32365998,NULL,506248
Malaysia,11/11/2020,32365998,NULL,506248
Malaysia,11/12/2020,32365998,NULL,506248
Malaysia,12/01/2021,32365998,NULL,506248
Malaysia,12/02/2020,32365998,NULL,506248
Malaysia,12/02/2021,32365998,NULL,506248
Malaysia,12/03/2020,32365998,NULL,506248
Malaysia,12/03/2021,32365998,25942,532190
Malaysia,12/04/2020,32365998,NULL,532190
Malaysia,12/04/2021,32365998,39143,571333
Malaysia,12/05/2020,32365998,NULL,571333
Malaysia,12/06/2020,32365998,NULL,571333
Malaysia,12/07/2020,32365998,NULL,571333
Malaysia,12/08/2020,32365998,NULL,571333
Malaysia,12/09/2020,32365998,NULL,571333
Malaysia,12/10/2020,32365998,NULL,571333
Malaysia,12/11/2020,32365998,NULL,571333
Malaysia,12/12/2020,32365998,NULL,571333
Malaysia,13/01/2021,32365998,NULL,571333
Malaysia,13/02/2020,32365998,NULL,571333
Malaysia,13/02/2021,32365998,NULL,571333
Malaysia,13/03/2020,32365998,NULL,571333
Malaysia,13/03/2021,32365998,16253,587586
Malaysia,13/04/2020,32365998,NULL,587586
Malaysia,13/04/2021,32365998,31201,618787
Malaysia,13/05/2020,32365998,NULL,618787
Malaysia,13/06/2020,32365998,NULL,618787
Malaysia,13/07/2020,32365998,NULL,618787
Malaysia,13/08/2020,32365998,NULL,618787
Malaysia,13/09/2020,32365998,NULL,618787
Malaysia,13/10/2020,32365998,NULL,618787
Malaysia,13/11/2020,32365998,NULL,618787
Malaysia,13/12/2020,32365998,NULL,618787
Malaysia,14/01/2021,32365998,NULL,618787
Malaysia,14/02/2020,32365998,NULL,618787
Malaysia,14/02/2021,32365998,NULL,618787
Malaysia,14/03/2020,32365998,NULL,618787
Malaysia,14/03/2021,32365998,9595,628382
Malaysia,14/04/2020,32365998,NULL,628382
Malaysia,14/04/2021,32365998,28557,656939
Malaysia,14/05/2020,32365998,NULL,656939
Malaysia,14/06/2020,32365998,NULL,656939
Malaysia,14/07/2020,32365998,NULL,656939
Malaysia,14/08/2020,32365998,NULL,656939
Malaysia,14/09/2020,32365998,NULL,656939
Malaysia,14/10/2020,32365998,NULL,656939
Malaysia,14/11/2020,32365998,NULL,656939
Malaysia,14/12/2020,32365998,NULL,656939
Malaysia,15/01/2021,32365998,NULL,656939
Malaysia,15/02/2020,32365998,NULL,656939
Malaysia,15/02/2021,32365998,NULL,656939
Malaysia,15/03/2020,32365998,NULL,656939
Malaysia,15/03/2021,32365998,19632,676571
Malaysia,15/04/2020,32365998,NULL,676571
Malaysia,15/04/2021,32365998,27195,703766
Malaysia,15/05/2020,32365998,NULL,703766
Malaysia,15/06/2020,32365998,NULL,703766
Malaysia,15/07/2020,32365998,NULL,703766
Malaysia,15/08/2020,32365998,NULL,703766
Malaysia,15/09/2020,32365998,NULL,703766
Malaysia,15/10/2020,32365998,NULL,703766
Malaysia,15/11/2020,32365998,NULL,703766
Malaysia,15/12/2020,32365998,NULL,703766
Malaysia,16/01/2021,32365998,NULL,703766
Malaysia,16/02/2020,32365998,NULL,703766
Malaysia,16/02/2021,32365998,NULL,703766
Malaysia,16/03/2020,32365998,NULL,703766
Malaysia,16/03/2021,32365998,25177,728943
Malaysia,16/04/2020,32365998,NULL,728943
Malaysia,16/04/2021,32365998,19506,748449
Malaysia,16/05/2020,32365998,NULL,748449
Malaysia,16/06/2020,32365998,NULL,748449
Malaysia,16/07/2020,32365998,NULL,748449
Malaysia,16/08/2020,32365998,NULL,748449
Malaysia,16/09/2020,32365998,NULL,748449
Malaysia,16/10/2020,32365998,NULL,748449
Malaysia,16/11/2020,32365998,NULL,748449
Malaysia,16/12/2020,32365998,NULL,748449
Malaysia,17/01/2021,32365998,NULL,748449
Malaysia,17/02/2020,32365998,NULL,748449
Malaysia,17/02/2021,32365998,NULL,748449
Malaysia,17/03/2020,32365998,NULL,748449
Malaysia,17/03/2021,32365998,20705,769154
Malaysia,17/04/2020,32365998,NULL,769154
Malaysia,17/04/2021,32365998,9619,778773
Malaysia,17/05/2020,32365998,NULL,778773
Malaysia,17/06/2020,32365998,NULL,778773
Malaysia,17/07/2020,32365998,NULL,778773
Malaysia,17/08/2020,32365998,NULL,778773
Malaysia,17/09/2020,32365998,NULL,778773
Malaysia,17/10/2020,32365998,NULL,778773
Malaysia,17/11/2020,32365998,NULL,778773
Malaysia,17/12/2020,32365998,NULL,778773
Malaysia,18/01/2021,32365998,NULL,778773
Malaysia,18/02/2020,32365998,NULL,778773
Malaysia,18/02/2021,32365998,NULL,778773
Malaysia,18/03/2020,32365998,NULL,778773
Malaysia,18/03/2021,32365998,17913,796686
Malaysia,18/04/2020,32365998,NULL,796686
Malaysia,18/04/2021,32365998,9826,806512
Malaysia,18/05/2020,32365998,NULL,806512
Malaysia,18/06/2020,32365998,NULL,806512
Malaysia,18/07/2020,32365998,NULL,806512
Malaysia,18/08/2020,32365998,NULL,806512
Malaysia,18/09/2020,32365998,NULL,806512
Malaysia,18/10/2020,32365998,NULL,806512
Malaysia,18/11/2020,32365998,NULL,806512
Malaysia,18/12/2020,32365998,NULL,806512
Malaysia,19/01/2021,32365998,NULL,806512
Malaysia,19/02/2020,32365998,NULL,806512
Malaysia,19/02/2021,32365998,NULL,806512
Malaysia,19/03/2020,32365998,NULL,806512
Malaysia,19/03/2021,32365998,14399,820911
Malaysia,19/04/2020,32365998,NULL,820911
Malaysia,19/04/2021,32365998,32807,853718
Malaysia,19/05/2020,32365998,NULL,853718
Malaysia,19/06/2020,32365998,NULL,853718
Malaysia,19/07/2020,32365998,NULL,853718
Malaysia,19/08/2020,32365998,NULL,853718
Malaysia,19/09/2020,32365998,NULL,853718
Malaysia,19/10/2020,32365998,NULL,853718
Malaysia,19/11/2020,32365998,NULL,853718
Malaysia,19/12/2020,32365998,NULL,853718
Malaysia,20/01/2021,32365998,NULL,853718
Malaysia,20/02/2020,32365998,NULL,853718
Malaysia,20/02/2021,32365998,NULL,853718
Malaysia,20/03/2020,32365998,NULL,853718
Malaysia,20/03/2021,32365998,13729,867447
Malaysia,20/04/2020,32365998,NULL,867447
Malaysia,20/04/2021,32365998,33131,900578
Malaysia,20/05/2020,32365998,NULL,900578
Malaysia,20/06/2020,32365998,NULL,900578
Malaysia,20/07/2020,32365998,NULL,900578
Malaysia,20/08/2020,32365998,NULL,900578
Malaysia,20/09/2020,32365998,NULL,900578
Malaysia,20/10/2020,32365998,NULL,900578
Malaysia,20/11/2020,32365998,NULL,900578
Malaysia,20/12/2020,32365998,NULL,900578
Malaysia,21/01/2021,32365998,NULL,900578
Malaysia,21/02/2020,32365998,NULL,900578
Malaysia,21/02/2021,32365998,NULL,900578
Malaysia,21/03/2020,32365998,NULL,900578
Malaysia,21/03/2021,32365998,15456,916034
Malaysia,21/04/2020,32365998,NULL,916034
Malaysia,21/04/2021,32365998,20981,937015
Malaysia,21/05/2020,32365998,NULL,937015
Malaysia,21/06/2020,32365998,NULL,937015
Malaysia,21/07/2020,32365998,NULL,937015
Malaysia,21/08/2020,32365998,NULL,937015
Malaysia,21/09/2020,32365998,NULL,937015
Malaysia,21/10/2020,32365998,NULL,937015
Malaysia,21/11/2020,32365998,NULL,937015
Malaysia,21/12/2020,32365998,NULL,937015
Malaysia,22/01/2021,32365998,NULL,937015
Malaysia,22/02/2020,32365998,NULL,937015
Malaysia,22/02/2021,32365998,NULL,937015
Malaysia,22/03/2020,32365998,NULL,937015
Malaysia,22/03/2021,32365998,24209,961224
Malaysia,22/04/2020,32365998,NULL,961224
Malaysia,22/04/2021,32365998,29177,990401
Malaysia,22/05/2020,32365998,NULL,990401
Malaysia,22/06/2020,32365998,NULL,990401
Malaysia,22/07/2020,32365998,NULL,990401
Malaysia,22/08/2020,32365998,NULL,990401
Malaysia,22/09/2020,32365998,NULL,990401
Malaysia,22/10/2020,32365998,NULL,990401
Malaysia,22/11/2020,32365998,NULL,990401
Malaysia,22/12/2020,32365998,NULL,990401
Malaysia,23/01/2021,32365998,NULL,990401
Malaysia,23/02/2020,32365998,NULL,990401
Malaysia,23/02/2021,32365998,NULL,990401
Malaysia,23/03/2020,32365998,NULL,990401
Malaysia,23/03/2021,32365998,29070,1019471
Malaysia,23/04/2020,32365998,NULL,1019471
Malaysia,23/04/2021,32365998,18800,1038271
Malaysia,23/05/2020,32365998,NULL,1038271
Malaysia,23/06/2020,32365998,NULL,1038271
Malaysia,23/07/2020,32365998,NULL,1038271
Malaysia,23/08/2020,32365998,NULL,1038271
Malaysia,23/09/2020,32365998,NULL,1038271
Malaysia,23/10/2020,32365998,NULL,1038271
Malaysia,23/11/2020,32365998,NULL,1038271
Malaysia,23/12/2020,32365998,NULL,1038271
Malaysia,24/01/2021,32365998,NULL,1038271
Malaysia,24/02/2020,32365998,NULL,1038271
Malaysia,24/02/2021,32365998,NULL,1038271
Malaysia,24/03/2020,32365998,NULL,1038271
Malaysia,24/03/2021,32365998,28987,1067258
Malaysia,24/04/2020,32365998,NULL,1067258
Malaysia,24/04/2021,32365998,10677,1077935
Malaysia,24/05/2020,32365998,NULL,1077935
Malaysia,24/06/2020,32365998,NULL,1077935
Malaysia,24/07/2020,32365998,NULL,1077935
Malaysia,24/08/2020,32365998,NULL,1077935
Malaysia,24/09/2020,32365998,NULL,1077935
Malaysia,24/10/2020,32365998,NULL,1077935
Malaysia,24/11/2020,32365998,NULL,1077935
Malaysia,24/12/2020,32365998,NULL,1077935
Malaysia,25/01/2020,32365998,NULL,1077935
Malaysia,25/01/2021,32365998,NULL,1077935
Malaysia,25/02/2020,32365998,NULL,1077935
Malaysia,25/02/2021,32365998,NULL,1077935
Malaysia,25/03/2020,32365998,NULL,1077935
Malaysia,25/03/2021,32365998,25705,1103640
Malaysia,25/04/2020,32365998,NULL,1103640
Malaysia,25/04/2021,32365998,14747,1118387
Malaysia,25/05/2020,32365998,NULL,1118387
Malaysia,25/06/2020,32365998,NULL,1118387
Malaysia,25/07/2020,32365998,NULL,1118387
Malaysia,25/08/2020,32365998,NULL,1118387
Malaysia,25/09/2020,32365998,NULL,1118387
Malaysia,25/10/2020,32365998,NULL,1118387
Malaysia,25/11/2020,32365998,NULL,1118387
Malaysia,25/12/2020,32365998,NULL,1118387
Malaysia,26/01/2020,32365998,NULL,1118387
Malaysia,26/01/2021,32365998,NULL,1118387
Malaysia,26/02/2020,32365998,NULL,1118387
Malaysia,26/02/2021,32365998,NULL,1118387
Malaysia,26/03/2020,32365998,NULL,1118387
Malaysia,26/03/2021,32365998,14867,1133254
Malaysia,26/04/2020,32365998,NULL,1133254
Malaysia,26/04/2021,32365998,30084,1163338
Malaysia,26/05/2020,32365998,NULL,1163338
Malaysia,26/06/2020,32365998,NULL,1163338
Malaysia,26/07/2020,32365998,NULL,1163338
Malaysia,26/08/2020,32365998,NULL,1163338
Malaysia,26/09/2020,32365998,NULL,1163338
Malaysia,26/10/2020,32365998,NULL,1163338
Malaysia,26/11/2020,32365998,NULL,1163338
Malaysia,26/12/2020,32365998,NULL,1163338
Malaysia,27/01/2020,32365998,NULL,1163338
Malaysia,27/01/2021,32365998,NULL,1163338
Malaysia,27/02/2020,32365998,NULL,1163338
Malaysia,27/02/2021,32365998,NULL,1163338
Malaysia,27/03/2020,32365998,NULL,1163338
Malaysia,27/03/2021,32365998,14652,1177990
Malaysia,27/04/2020,32365998,NULL,1177990
Malaysia,27/04/2021,32365998,34504,1212494
Malaysia,27/05/2020,32365998,NULL,1212494
Malaysia,27/06/2020,32365998,NULL,1212494
Malaysia,27/07/2020,32365998,NULL,1212494
Malaysia,27/08/2020,32365998,NULL,1212494
Malaysia,27/09/2020,32365998,NULL,1212494
Malaysia,27/10/2020,32365998,NULL,1212494
Malaysia,27/11/2020,32365998,NULL,1212494
Malaysia,27/12/2020,32365998,NULL,1212494
Malaysia,28/01/2020,32365998,NULL,1212494
Malaysia,28/01/2021,32365998,NULL,1212494
Malaysia,28/02/2020,32365998,NULL,1212494
Malaysia,28/02/2021,32365998,NULL,1212494
Malaysia,28/03/2020,32365998,NULL,1212494
Malaysia,28/03/2021,32365998,14565,1227059
Malaysia,28/04/2020,32365998,NULL,1227059
Malaysia,28/04/2021,32365998,39466,1266525
Malaysia,28/05/2020,32365998,NULL,1266525
Malaysia,28/06/2020,32365998,NULL,1266525
Malaysia,28/07/2020,32365998,NULL,1266525
Malaysia,28/08/2020,32365998,NULL,1266525
Malaysia,28/09/2020,32365998,NULL,1266525
Malaysia,28/10/2020,32365998,NULL,1266525
Malaysia,28/11/2020,32365998,NULL,1266525
Malaysia,28/12/2020,32365998,NULL,1266525
Malaysia,29/01/2020,32365998,NULL,1266525
Malaysia,29/01/2021,32365998,NULL,1266525
Malaysia,29/02/2020,32365998,NULL,1266525
Malaysia,29/03/2020,32365998,NULL,1266525
Malaysia,29/03/2021,32365998,40652,1307177
Malaysia,29/04/2020,32365998,NULL,1307177
Malaysia,29/04/2021,32365998,12449,1319626
Malaysia,29/05/2020,32365998,NULL,1319626
Malaysia,29/06/2020,32365998,NULL,1319626
Malaysia,29/07/2020,32365998,NULL,1319626
Malaysia,29/08/2020,32365998,NULL,1319626
Malaysia,29/09/2020,32365998,NULL,1319626
Malaysia,29/10/2020,32365998,NULL,1319626
Malaysia,29/11/2020,32365998,NULL,1319626
Malaysia,29/12/2020,32365998,NULL,1319626
Malaysia,30/01/2020,32365998,NULL,1319626
Malaysia,30/01/2021,32365998,NULL,1319626
Malaysia,30/03/2020,32365998,NULL,1319626
Malaysia,30/03/2021,32365998,40244,1359870
Malaysia,30/04/2020,32365998,NULL,1359870
Malaysia,30/04/2021,32365998,NULL,1359870
Malaysia,30/05/2020,32365998,NULL,1359870
Malaysia,30/06/2020,32365998,NULL,1359870
Malaysia,30/07/2020,32365998,NULL,1359870
Malaysia,30/08/2020,32365998,NULL,1359870
Malaysia,30/09/2020,32365998,NULL,1359870
Malaysia,30/10/2020,32365998,NULL,1359870
Malaysia,30/11/2020,32365998,NULL,1359870
Malaysia,30/12/2020,32365998,NULL,1359870
Malaysia,31/01/2020,32365998,NULL,1359870
Malaysia,31/01/2021,32365998,NULL,1359870
Malaysia,31/03/2020,32365998,NULL,1359870
Malaysia,31/03/2021,32365998,36542,1396412
Malaysia,31/05/2020,32365998,NULL,1396412
Malaysia,31/07/2020,32365998,NULL,1396412
Malaysia,31/08/2020,32365998,NULL,1396412
Malaysia,31/10/2020,32365998,NULL,1396412
Malaysia,31/12/2020,32365998,NULL,1396412
Myanmar,01/01/2021,54409794,NULL,NULL
Myanmar,01/02/2021,54409794,NULL,NULL
Myanmar,01/03/2021,54409794,NULL,NULL
Myanmar,01/04/2020,54409794,NULL,NULL
Myanmar,01/04/2021,54409794,NULL,NULL
Myanmar,01/05/2020,54409794,NULL,NULL
Myanmar,01/06/2020,54409794,NULL,NULL
Myanmar,01/07/2020,54409794,NULL,NULL
Myanmar,01/08/2020,54409794,NULL,NULL
Myanmar,01/09/2020,54409794,NULL,NULL
Myanmar,01/10/2020,54409794,NULL,NULL
Myanmar,01/11/2020,54409794,NULL,NULL
Myanmar,01/12/2020,54409794,NULL,NULL
Myanmar,02/01/2021,54409794,NULL,NULL
Myanmar,02/02/2021,54409794,NULL,NULL
Myanmar,02/03/2021,54409794,NULL,NULL
Myanmar,02/04/2020,54409794,NULL,NULL
Myanmar,02/04/2021,54409794,NULL,NULL
Myanmar,02/05/2020,54409794,NULL,NULL
Myanmar,02/06/2020,54409794,NULL,NULL
Myanmar,02/07/2020,54409794,NULL,NULL
Myanmar,02/08/2020,54409794,NULL,NULL
Myanmar,02/09/2020,54409794,NULL,NULL
Myanmar,02/10/2020,54409794,NULL,NULL
Myanmar,02/11/2020,54409794,NULL,NULL
Myanmar,02/12/2020,54409794,NULL,NULL
Myanmar,03/01/2021,54409794,NULL,NULL
Myanmar,03/02/2021,54409794,NULL,NULL
Myanmar,03/03/2021,54409794,NULL,NULL
Myanmar,03/04/2020,54409794,NULL,NULL
Myanmar,03/04/2021,54409794,NULL,NULL
Myanmar,03/05/2020,54409794,NULL,NULL
Myanmar,03/06/2020,54409794,NULL,NULL
Myanmar,03/07/2020,54409794,NULL,NULL
Myanmar,03/08/2020,54409794,NULL,NULL
Myanmar,03/09/2020,54409794,NULL,NULL
Myanmar,03/10/2020,54409794,NULL,NULL
Myanmar,03/11/2020,54409794,NULL,NULL
Myanmar,03/12/2020,54409794,NULL,NULL
Myanmar,04/01/2021,54409794,NULL,NULL
Myanmar,04/02/2021,54409794,NULL,NULL
Myanmar,04/03/2021,54409794,NULL,NULL
Myanmar,04/04/2020,54409794,NULL,NULL
Myanmar,04/04/2021,54409794,NULL,NULL
Myanmar,04/05/2020,54409794,NULL,NULL
Myanmar,04/06/2020,54409794,NULL,NULL
Myanmar,04/07/2020,54409794,NULL,NULL
Myanmar,04/08/2020,54409794,NULL,NULL
Myanmar,04/09/2020,54409794,NULL,NULL
Myanmar,04/10/2020,54409794,NULL,NULL
Myanmar,04/11/2020,54409794,NULL,NULL
Myanmar,04/12/2020,54409794,NULL,NULL
Myanmar,05/01/2021,54409794,NULL,NULL
Myanmar,05/02/2021,54409794,NULL,NULL
Myanmar,05/03/2021,54409794,NULL,NULL
Myanmar,05/04/2020,54409794,NULL,NULL
Myanmar,05/04/2021,54409794,NULL,NULL
Myanmar,05/05/2020,54409794,NULL,NULL
Myanmar,05/06/2020,54409794,NULL,NULL
Myanmar,05/07/2020,54409794,NULL,NULL
Myanmar,05/08/2020,54409794,NULL,NULL
Myanmar,05/09/2020,54409794,NULL,NULL
Myanmar,05/10/2020,54409794,NULL,NULL
Myanmar,05/11/2020,54409794,NULL,NULL
Myanmar,05/12/2020,54409794,NULL,NULL
Myanmar,06/01/2021,54409794,NULL,NULL
Myanmar,06/02/2021,54409794,NULL,NULL
Myanmar,06/03/2021,54409794,NULL,NULL
Myanmar,06/04/2020,54409794,NULL,NULL
Myanmar,06/04/2021,54409794,NULL,NULL
Myanmar,06/05/2020,54409794,NULL,NULL
Myanmar,06/06/2020,54409794,NULL,NULL
Myanmar,06/07/2020,54409794,NULL,NULL
Myanmar,06/08/2020,54409794,NULL,NULL
Myanmar,06/09/2020,54409794,NULL,NULL
Myanmar,06/10/2020,54409794,NULL,NULL
Myanmar,06/11/2020,54409794,NULL,NULL
Myanmar,06/12/2020,54409794,NULL,NULL
Myanmar,07/01/2021,54409794,NULL,NULL
Myanmar,07/02/2021,54409794,NULL,NULL
Myanmar,07/03/2021,54409794,NULL,NULL
Myanmar,07/04/2020,54409794,NULL,NULL
Myanmar,07/04/2021,54409794,NULL,NULL
Myanmar,07/05/2020,54409794,NULL,NULL
Myanmar,07/06/2020,54409794,NULL,NULL
Myanmar,07/07/2020,54409794,NULL,NULL
Myanmar,07/08/2020,54409794,NULL,NULL
Myanmar,07/09/2020,54409794,NULL,NULL
Myanmar,07/10/2020,54409794,NULL,NULL
Myanmar,07/11/2020,54409794,NULL,NULL
Myanmar,07/12/2020,54409794,NULL,NULL
Myanmar,08/01/2021,54409794,NULL,NULL
Myanmar,08/02/2021,54409794,NULL,NULL
Myanmar,08/03/2021,54409794,NULL,NULL
Myanmar,08/04/2020,54409794,NULL,NULL
Myanmar,08/04/2021,54409794,NULL,NULL
Myanmar,08/05/2020,54409794,NULL,NULL
Myanmar,08/06/2020,54409794,NULL,NULL
Myanmar,08/07/2020,54409794,NULL,NULL
Myanmar,08/08/2020,54409794,NULL,NULL
Myanmar,08/09/2020,54409794,NULL,NULL
Myanmar,08/10/2020,54409794,NULL,NULL
Myanmar,08/11/2020,54409794,NULL,NULL
Myanmar,08/12/2020,54409794,NULL,NULL
Myanmar,09/01/2021,54409794,NULL,NULL
Myanmar,09/02/2021,54409794,NULL,NULL
Myanmar,09/03/2021,54409794,NULL,NULL
Myanmar,09/04/2020,54409794,NULL,NULL
Myanmar,09/04/2021,54409794,NULL,NULL
Myanmar,09/05/2020,54409794,NULL,NULL
Myanmar,09/06/2020,54409794,NULL,NULL
Myanmar,09/07/2020,54409794,NULL,NULL
Myanmar,09/08/2020,54409794,NULL,NULL
Myanmar,09/09/2020,54409794,NULL,NULL
Myanmar,09/10/2020,54409794,NULL,NULL
Myanmar,09/11/2020,54409794,NULL,NULL
Myanmar,09/12/2020,54409794,NULL,NULL
Myanmar,10/01/2021,54409794,NULL,NULL
Myanmar,10/02/2021,54409794,NULL,NULL
Myanmar,10/03/2021,54409794,NULL,NULL
Myanmar,10/04/2020,54409794,NULL,NULL
Myanmar,10/04/2021,54409794,NULL,NULL
Myanmar,10/05/2020,54409794,NULL,NULL
Myanmar,10/06/2020,54409794,NULL,NULL
Myanmar,10/07/2020,54409794,NULL,NULL
Myanmar,10/08/2020,54409794,NULL,NULL
Myanmar,10/09/2020,54409794,NULL,NULL
Myanmar,10/10/2020,54409794,NULL,NULL
Myanmar,10/11/2020,54409794,NULL,NULL
Myanmar,10/12/2020,54409794,NULL,NULL
Myanmar,11/01/2021,54409794,NULL,NULL
Myanmar,11/02/2021,54409794,NULL,NULL
Myanmar,11/03/2021,54409794,NULL,NULL
Myanmar,11/04/2020,54409794,NULL,NULL
Myanmar,11/04/2021,54409794,NULL,NULL
Myanmar,11/05/2020,54409794,NULL,NULL
Myanmar,11/06/2020,54409794,NULL,NULL
Myanmar,11/07/2020,54409794,NULL,NULL
Myanmar,11/08/2020,54409794,NULL,NULL
Myanmar,11/09/2020,54409794,NULL,NULL
Myanmar,11/10/2020,54409794,NULL,NULL
Myanmar,11/11/2020,54409794,NULL,NULL
Myanmar,11/12/2020,54409794,NULL,NULL
Myanmar,12/01/2021,54409794,NULL,NULL
Myanmar,12/02/2021,54409794,NULL,NULL
Myanmar,12/03/2021,54409794,NULL,NULL
Myanmar,12/04/2020,54409794,NULL,NULL
Myanmar,12/04/2021,54409794,NULL,NULL
Myanmar,12/05/2020,54409794,NULL,NULL
Myanmar,12/06/2020,54409794,NULL,NULL
Myanmar,12/07/2020,54409794,NULL,NULL
Myanmar,12/08/2020,54409794,NULL,NULL
Myanmar,12/09/2020,54409794,NULL,NULL
Myanmar,12/10/2020,54409794,NULL,NULL
Myanmar,12/11/2020,54409794,NULL,NULL
Myanmar,12/12/2020,54409794,NULL,NULL
Myanmar,13/01/2021,54409794,NULL,NULL
Myanmar,13/02/2021,54409794,NULL,NULL
Myanmar,13/03/2021,54409794,NULL,NULL
Myanmar,13/04/2020,54409794,NULL,NULL
Myanmar,13/04/2021,54409794,NULL,NULL
Myanmar,13/05/2020,54409794,NULL,NULL
Myanmar,13/06/2020,54409794,NULL,NULL
Myanmar,13/07/2020,54409794,NULL,NULL
Myanmar,13/08/2020,54409794,NULL,NULL
Myanmar,13/09/2020,54409794,NULL,NULL
Myanmar,13/10/2020,54409794,NULL,NULL
Myanmar,13/11/2020,54409794,NULL,NULL
Myanmar,13/12/2020,54409794,NULL,NULL
Myanmar,14/01/2021,54409794,NULL,NULL
Myanmar,14/02/2021,54409794,NULL,NULL
Myanmar,14/03/2021,54409794,NULL,NULL
Myanmar,14/04/2020,54409794,NULL,NULL
Myanmar,14/04/2021,54409794,NULL,NULL
Myanmar,14/05/2020,54409794,NULL,NULL
Myanmar,14/06/2020,54409794,NULL,NULL
Myanmar,14/07/2020,54409794,NULL,NULL
Myanmar,14/08/2020,54409794,NULL,NULL
Myanmar,14/09/2020,54409794,NULL,NULL
Myanmar,14/10/2020,54409794,NULL,NULL
Myanmar,14/11/2020,54409794,NULL,NULL
Myanmar,14/12/2020,54409794,NULL,NULL
Myanmar,15/01/2021,54409794,NULL,NULL
Myanmar,15/02/2021,54409794,NULL,NULL
Myanmar,15/03/2021,54409794,NULL,NULL
