location,date,population,total_cases,total_deaths,infection_rate,death_rate
Malaysia,11/03/2021,32365998,319364,1200,0.9867,0.37574679675855766
Malaysia,12/03/2021,32365998,320939,1203,0.9916,0.3748375859587024
Malaysia,13/03/2021,32365998,322409,1206,0.9961,0.37405903681348845
Malaysia,14/03/2021,32365998,323763,1210,1.0003,0.3737301668195563
Malaysia,15/03/2021,32365998,324971,1213,1.0041,0.37326407587138544
Malaysia,16/03/2021,32365998,326034,1218,1.0073,0.37358066950072694
Malaysia,17/03/2021,32365998,327253,1220,1.0111,0.3728002493483635
Malaysia,18/03/2021,32365998,328466,1223,1.0148,0.37233686287165185
Malaysia,19/03/2021,32365998,330042,1225,1.0197,0.37116488204531545
Malaysia,20/03/2021,32365998,331713,1229,1.0249,0.3705010053871871
Malaysia,21/03/2021,32365998,333040,1233,1.0290,0.37022579870285854
Malaysia,22/03/2021,32365998,334156,1238,1.0324,0.37048564143693363
Malaysia,23/03/2021,32365998,335540,1244,1.0367,0.37074566370626455
Malaysia,24/03/2021,32365998,336808,1246,1.0406,0.3699437068003135
Malaysia,25/03/2021,32365998,338168,1248,1.0448,0.36904733741808804
Malaysia,26/03/2021,32365998,339443,1249,1.0488,0.3679557392551916
Malaysia,27/03/2021,32365998,340642,1251,1.0525,0.3672477263520059
Malaysia,28/03/2021,32365998,341944,1255,1.0565,0.3670191610322158
Malaysia,29/03/2021,32365998,342885,1260,1.0594,0.3674701430508771
Malaysia,30/03/2021,32365998,344018,1265,1.0629,0.367713317326419
Malaysia,31/03/2021,32365998,345500,1272,1.0675,0.36816208393632416
Malaysia,01/04/2021,32365998,346678,1278,1.0711,0.36864179440287526
Malaysia,02/04/2021,32365998,347972,1283,1.0751,0.3687078270665456
Malaysia,03/04/2021,32365998,349610,1286,1.0802,0.36783844855696346
Malaysia,04/04/2021,32365998,350959,1288,1.0843,0.36699443524742204
Malaysia,05/04/2021,32365998,352029,1295,1.0877,0.36786742001369205
Malaysia,06/04/2021,32365998,353329,1300,1.0917,0.36792904063917764
Malaysia,07/04/2021,32365998,354468,1304,1.0952,0.36787523838541136
Malaysia,08/04/2021,32365998,355753,1308,1.0992,0.36767082779344096
Malaysia,09/04/2021,32365998,357607,1313,1.1049,0.36716283517940085
Malaysia,10/04/2021,32365998,359117,1321,1.1096,0.3678466906328578
Malaysia,11/04/2021,32365998,360856,1329,1.1149,0.36829095262376127
Malaysia,12/04/2021,32365998,362173,1333,1.1190,0.3680561499614825
Malaysia,13/04/2021,32365998,363940,1345,1.1245,0.36956641204594165
Malaysia,14/04/2021,32365998,365829,1353,1.1303,0.3698449275481167
Malaysia,15/04/2021,32365998,367977,1363,1.1369,0.37040358500667164
Malaysia,16/04/2021,32365998,370528,1365,1.1448,0.368393211849037
Malaysia,17/04/2021,32365998,372859,1370,1.1520,0.3674311200748809
Malaysia,18/04/2021,32365998,375054,1378,1.1588,0.36741375908535834
Malaysia,19/04/2021,32365998,377132,1386,1.1652,0.367510579850026
Malaysia,20/04/2021,32365998,379473,1389,1.1724,0.36603394707923886
Malaysia,21/04/2021,32365998,381813,1400,1.1797,0.3666716429246778
Malaysia,22/04/2021,32365998,384688,1407,1.1886,0.3657509462213534
Malaysia,23/04/2021,32365998,387535,1415,1.1974,0.3651283109912653
Malaysia,24/04/2021,32365998,390252,1426,1.2057,0.36540491784795465
Malaysia,25/04/2021,32365998,392942,1436,1.2141,0.3654483358867212
Malaysia,26/04/2021,32365998,395718,1449,1.2226,0.36616984822525134
Malaysia,27/04/2021,32365998,398451,1462,1.2311,0.3669209011898577
Malaysia,28/04/2021,32365998,401593,1477,1.2408,0.3677852950624139
Malaysia,29/04/2021,32365998,404925,1492,1.2511,0.368463295672038
Malaysia,30/04/2021,32365998,408713,1506,1.2628,0.368473721168644
Myanmar,27/03/2020,54409794,8,NULL,0.0000,NULL
Myanmar,28/03/2020,54409794,8,NULL,0.0000,NULL
Myanmar,29/03/2020,54409794,10,NULL,0.0000,NULL
Myanmar,30/03/2020,54409794,14,NULL,0.0000,NULL
Myanmar,31/03/2020,54409794,15,1,0.0000,6.666666666666667
Myanmar,01/04/2020,54409794,15,1,0.0000,6.666666666666667
Myanmar,02/04/2020,54409794,20,1,0.0000,5
Myanmar,03/04/2020,54409794,20,1,0.0000,5
Myanmar,04/04/2020,54409794,21,1,0.0000,4.761904761904762
Myanmar,05/04/2020,54409794,21,1,0.0000,4.761904761904762
Myanmar,06/04/2020,54409794,22,1,0.0000,4.545454545454546
Myanmar,07/04/2020,54409794,22,1,0.0000,4.545454545454546
Myanmar,08/04/2020,54409794,22,3,0.0000,13.636363636363635
Myanmar,09/04/2020,54409794,23,3,0.0000,13.043478260869565
Myanmar,10/04/2020,54409794,27,3,0.0000,11.11111111111111
Myanmar,11/04/2020,54409794,38,3,0.0001,7.894736842105263
Myanmar,12/04/2020,54409794,41,4,0.0001,9.75609756097561
Myanmar,13/04/2020,54409794,62,4,0.0001,6.451612903225806
Myanmar,14/04/2020,54409794,63,4,0.0001,6.349206349206349
Myanmar,15/04/2020,54409794,74,4,0.0001,5.405405405405405
Myanmar,16/04/2020,54409794,85,4,0.0002,4.705882352941177
Myanmar,17/04/2020,54409794,88,4,0.0002,4.545454545454546
Myanmar,18/04/2020,54409794,98,5,0.0002,5.1020408163265305
Myanmar,19/04/2020,54409794,111,5,0.0002,4.504504504504505
Myanmar,20/04/2020,54409794,119,5,0.0002,4.201680672268908
Myanmar,21/04/2020,54409794,121,5,0.0002,4.132231404958678
Myanmar,22/04/2020,54409794,123,5,0.0002,4.0650406504065035
Myanmar,23/04/2020,54409794,139,5,0.0003,3.597122302158273
Myanmar,24/04/2020,54409794,144,5,0.0003,3.4722222222222223
Myanmar,25/04/2020,54409794,146,5,0.0003,3.4246575342465753
Myanmar,26/04/2020,54409794,146,5,0.0003,3.4246575342465753
Myanmar,27/04/2020,54409794,146,5,0.0003,3.4246575342465753
Myanmar,28/04/2020,54409794,150,5,0.0003,3.3333333333333335
Myanmar,29/04/2020,54409794,150,6,0.0003,4
Myanmar,30/04/2020,54409794,151,6,0.0003,3.9735099337748347
Myanmar,01/05/2020,54409794,151,6,0.0003,3.9735099337748347
Myanmar,02/05/2020,54409794,151,6,0.0003,3.9735099337748347
Myanmar,03/05/2020,54409794,155,6,0.0003,3.870967741935484
Myanmar,04/05/2020,54409794,161,6,0.0003,3.7267080745341614
Myanmar,05/05/2020,54409794,161,6,0.0003,3.7267080745341614
Myanmar,06/05/2020,54409794,161,6,0.0003,3.7267080745341614
Myanmar,07/05/2020,54409794,176,6,0.0003,3.4090909090909087
Myanmar,08/05/2020,54409794,177,6,0.0003,3.389830508474576
Myanmar,09/05/2020,54409794,178,6,0.0003,3.3707865168539324
Myanmar,10/05/2020,54409794,180,6,0.0003,3.3333333333333335
Myanmar,11/05/2020,54409794,180,6,0.0003,3.3333333333333335
Myanmar,12/05/2020,54409794,180,6,0.0003,3.3333333333333335
Myanmar,13/05/2020,54409794,181,6,0.0003,3.314917127071823
Myanmar,14/05/2020,54409794,181,6,0.0003,3.314917127071823
Myanmar,15/05/2020,54409794,182,6,0.0003,3.296703296703297
Myanmar,16/05/2020,54409794,182,6,0.0003,3.296703296703297
Myanmar,17/05/2020,54409794,184,6,0.0003,3.260869565217391
Myanmar,18/05/2020,54409794,191,6,0.0004,3.1413612565445024
Myanmar,19/05/2020,54409794,193,6,0.0004,3.1088082901554404
Myanmar,20/05/2020,54409794,199,6,0.0004,3.015075376884422
Myanmar,21/05/2020,54409794,199,6,0.0004,3.015075376884422
Myanmar,22/05/2020,54409794,199,6,0.0004,3.015075376884422
Myanmar,23/05/2020,54409794,201,6,0.0004,2.9850746268656714
Myanmar,24/05/2020,54409794,201,6,0.0004,2.9850746268656714
Myanmar,25/05/2020,54409794,203,6,0.0004,2.955665024630542
Myanmar,26/05/2020,54409794,206,6,0.0004,2.912621359223301
Myanmar,27/05/2020,54409794,206,6,0.0004,2.912621359223301
Myanmar,28/05/2020,54409794,206,6,0.0004,2.912621359223301
Myanmar,29/05/2020,54409794,207,6,0.0004,2.898550724637681
Myanmar,30/05/2020,54409794,224,6,0.0004,2.6785714285714284
Myanmar,31/05/2020,54409794,224,6,0.0004,2.6785714285714284
Myanmar,01/06/2020,54409794,228,6,0.0004,2.631578947368421
Myanmar,02/06/2020,54409794,232,6,0.0004,2.586206896551724
Myanmar,03/06/2020,54409794,233,6,0.0004,2.575107296137339
Myanmar,04/06/2020,54409794,236,6,0.0004,2.5423728813559325
Myanmar,05/06/2020,54409794,236,6,0.0004,2.5423728813559325
Myanmar,06/06/2020,54409794,240,6,0.0004,2.5
Myanmar,07/06/2020,54409794,242,6,0.0004,2.479338842975207
Myanmar,08/06/2020,54409794,244,6,0.0004,2.459016393442623
Myanmar,09/06/2020,54409794,246,6,0.0005,2.4390243902439024
Myanmar,10/06/2020,54409794,248,6,0.0005,2.4193548387096775
Myanmar,11/06/2020,54409794,260,6,0.0005,2.307692307692308
Myanmar,12/06/2020,54409794,261,6,0.0005,2.2988505747126435
Myanmar,13/06/2020,54409794,261,6,0.0005,2.2988505747126435
Myanmar,14/06/2020,54409794,261,6,0.0005,2.2988505747126435
Myanmar,15/06/2020,54409794,262,6,0.0005,2.2900763358778624
Myanmar,16/06/2020,54409794,262,6,0.0005,2.2900763358778624
Myanmar,17/06/2020,54409794,262,6,0.0005,2.2900763358778624
Myanmar,18/06/2020,54409794,286,6,0.0005,2.097902097902098
Myanmar,19/06/2020,54409794,286,6,0.0005,2.097902097902098
Myanmar,20/06/2020,54409794,287,6,0.0005,2.0905923344947737
Myanmar,21/06/2020,54409794,290,6,0.0005,2.0689655172413794
Myanmar,22/06/2020,54409794,291,6,0.0005,2.0618556701030926
Myanmar,23/06/2020,54409794,292,6,0.0005,2.054794520547945
Myanmar,24/06/2020,54409794,293,6,0.0005,2.04778156996587
Myanmar,25/06/2020,54409794,293,6,0.0005,2.04778156996587
Myanmar,26/06/2020,54409794,293,6,0.0005,2.04778156996587
Myanmar,27/06/2020,54409794,296,6,0.0005,2.027027027027027
Myanmar,28/06/2020,54409794,299,6,0.0005,2.0066889632107023
Myanmar,29/06/2020,54409794,299,6,0.0005,2.0066889632107023
Myanmar,30/06/2020,54409794,299,6,0.0005,2.0066889632107023
Myanmar,01/07/2020,54409794,303,6,0.0006,1.9801980198019802
Myanmar,02/07/2020,54409794,304,6,0.0006,1.9736842105263157
Myanmar,03/07/2020,54409794,306,6,0.0006,1.9607843137254901
Myanmar,04/07/2020,54409794,313,6,0.0006,1.9169329073482428
Myanmar,05/07/2020,54409794,313,6,0.0006,1.9169329073482428
Myanmar,06/07/2020,54409794,316,6,0.0006,1.89873417721519
Myanmar,07/07/2020,54409794,316,6,0.0006,1.89873417721519
Myanmar,08/07/2020,54409794,317,6,0.0006,1.8927444794952681
Myanmar,09/07/2020,54409794,321,6,0.0006,1.8691588785046727
Myanmar,10/07/2020,54409794,326,6,0.0006,1.8404907975460123
Myanmar,11/07/2020,54409794,330,6,0.0006,1.8181818181818181
Myanmar,12/07/2020,54409794,331,6,0.0006,1.812688821752266
Myanmar,13/07/2020,54409794,336,6,0.0006,1.7857142857142856
Myanmar,14/07/2020,54409794,337,6,0.0006,1.7804154302670623
Myanmar,15/07/2020,54409794,337,6,0.0006,1.7804154302670623
Myanmar,16/07/2020,54409794,339,6,0.0006,1.7699115044247788
Myanmar,17/07/2020,54409794,339,6,0.0006,1.7699115044247788
Myanmar,18/07/2020,54409794,340,6,0.0006,1.7647058823529411
Myanmar,19/07/2020,54409794,341,6,0.0006,1.7595307917888565
Myanmar,20/07/2020,54409794,341,6,0.0006,1.7595307917888565
Myanmar,21/07/2020,54409794,341,6,0.0006,1.7595307917888565
Myanmar,22/07/2020,54409794,343,6,0.0006,1.749271137026239
Myanmar,23/07/2020,54409794,343,6,0.0006,1.749271137026239
Myanmar,24/07/2020,54409794,346,6,0.0006,1.7341040462427744
Myanmar,25/07/2020,54409794,348,6,0.0006,1.7241379310344827
Myanmar,26/07/2020,54409794,350,6,0.0006,1.7142857142857144
Myanmar,27/07/2020,54409794,350,6,0.0006,1.7142857142857144
Myanmar,28/07/2020,54409794,351,6,0.0006,1.7094017094017095
Myanmar,29/07/2020,54409794,351,6,0.0006,1.7094017094017095
Myanmar,30/07/2020,54409794,353,6,0.0006,1.69971671388102
Myanmar,31/07/2020,54409794,353,6,0.0006,1.69971671388102
Myanmar,01/08/2020,54409794,353,6,0.0006,1.69971671388102
Myanmar,02/08/2020,54409794,353,6,0.0006,1.69971671388102
Myanmar,03/08/2020,54409794,355,6,0.0007,1.6901408450704223
Myanmar,04/08/2020,54409794,356,6,0.0007,1.6853932584269662
Myanmar,05/08/2020,54409794,357,6,0.0007,1.680672268907563
Myanmar,06/08/2020,54409794,357,6,0.0007,1.680672268907563
Myanmar,07/08/2020,54409794,359,6,0.0007,1.6713091922005572
Myanmar,08/08/2020,54409794,359,6,0.0007,1.6713091922005572
Myanmar,09/08/2020,54409794,360,6,0.0007,1.6666666666666667
Myanmar,10/08/2020,54409794,360,6,0.0007,1.6666666666666667
Myanmar,11/08/2020,54409794,360,6,0.0007,1.6666666666666667
Myanmar,12/08/2020,54409794,361,6,0.0007,1.662049861495845
Myanmar,13/08/2020,54409794,369,6,0.0007,1.6260162601626018
Myanmar,14/08/2020,54409794,374,6,0.0007,1.6042780748663104
Myanmar,15/08/2020,54409794,374,6,0.0007,1.6042780748663104
Myanmar,16/08/2020,54409794,375,6,0.0007,1.6
Myanmar,17/08/2020,54409794,376,6,0.0007,1.5957446808510638
Myanmar,18/08/2020,54409794,376,6,0.0007,1.5957446808510638
Myanmar,19/08/2020,54409794,394,6,0.0007,1.5228426395939088
Myanmar,20/08/2020,54409794,399,6,0.0007,1.5037593984962405
Myanmar,21/08/2020,54409794,435,6,0.0008,1.3793103448275863
Myanmar,22/08/2020,54409794,441,6,0.0008,1.3605442176870748
Myanmar,23/08/2020,54409794,450,6,0.0008,1.3333333333333335
Myanmar,24/08/2020,54409794,474,6,0.0009,1.2658227848101267
Myanmar,25/08/2020,54409794,504,6,0.0009,1.1904761904761905
Myanmar,26/08/2020,54409794,580,6,0.0011,1.0344827586206897
Myanmar,27/08/2020,54409794,602,6,0.0011,0.9966777408637874
Myanmar,28/08/2020,54409794,643,6,0.0012,0.9331259720062209
Myanmar,29/08/2020,54409794,749,6,0.0014,0.801068090787717
Myanmar,30/08/2020,54409794,775,6,0.0014,0.7741935483870968
Myanmar,31/08/2020,54409794,882,6,0.0016,0.6802721088435374
Myanmar,01/09/2020,54409794,919,6,0.0017,0.6528835690968444
Myanmar,02/09/2020,54409794,995,6,0.0018,0.6030150753768844
Myanmar,03/09/2020,54409794,1111,6,0.0020,0.54005400540054
Myanmar,04/09/2020,54409794,1171,7,0.0022,0.5977796754910333
Myanmar,05/09/2020,54409794,1319,8,0.0024,0.6065200909780136
Myanmar,06/09/2020,54409794,1419,8,0.0026,0.5637773079633545
Myanmar,07/09/2020,54409794,1518,8,0.0028,0.5270092226613966
Myanmar,08/09/2020,54409794,1807,12,0.0033,0.6640841173215274
Myanmar,09/09/2020,54409794,2009,14,0.0037,0.6968641114982579
Myanmar,10/09/2020,54409794,2150,14,0.0040,0.6511627906976745
Myanmar,11/09/2020,54409794,2422,14,0.0045,0.5780346820809248
Myanmar,12/09/2020,54409794,2796,16,0.0051,0.5722460658082975
Myanmar,13/09/2020,54409794,3015,24,0.0055,0.7960199004975124
Myanmar,14/09/2020,54409794,3195,32,0.0059,1.001564945226917
Myanmar,15/09/2020,54409794,3636,39,0.0067,1.0726072607260726
Myanmar,16/09/2020,54409794,3894,46,0.0072,1.1813045711350796
Myanmar,17/09/2020,54409794,4299,61,0.0079,1.4189346359618515
Myanmar,18/09/2020,54409794,4621,75,0.0085,1.6230253191949793
Myanmar,19/09/2020,54409794,5263,81,0.0097,1.5390461713851415
Myanmar,20/09/2020,54409794,5805,94,0.0107,1.619293712316968
Myanmar,21/09/2020,54409794,6471,100,0.0119,1.5453562046051614
Myanmar,22/09/2020,54409794,6959,116,0.0128,1.666906164678833
Myanmar,23/09/2020,54409794,7827,133,0.0144,1.6992461990545549
Myanmar,24/09/2020,54409794,8515,155,0.0156,1.8203170874926602
Myanmar,25/09/2020,54409794,9112,174,0.0167,1.9095697980684814
Myanmar,26/09/2020,54409794,9991,198,0.0184,1.9817836052447202
Myanmar,27/09/2020,54409794,10734,226,0.0197,2.105459288242966
Myanmar,28/09/2020,54409794,11631,256,0.0214,2.2010145301349837
Myanmar,29/09/2020,54409794,12425,284,0.0228,2.2857142857142856
Myanmar,30/09/2020,54409794,13373,310,0.0246,2.318103641666043
Myanmar,01/10/2020,54409794,14383,321,0.0264,2.231801432246402
Myanmar,02/10/2020,54409794,15525,353,0.0285,2.2737520128824475
Myanmar,03/10/2020,54409794,16503,371,0.0303,2.248076107374417
Myanmar,04/10/2020,54409794,17794,412,0.0327,2.315387209171631
Myanmar,05/10/2020,54409794,18781,444,0.0345,2.3640913689366916
Myanmar,06/10/2020,54409794,20033,471,0.0368,2.351120650925972
Myanmar,07/10/2020,54409794,21433,510,0.0394,2.379508234964774
Myanmar,08/10/2020,54409794,22445,535,0.0413,2.3836043662285586
Myanmar,09/10/2020,54409794,23906,566,0.0439,2.367606458629633
Myanmar,10/10/2020,54409794,26064,598,0.0479,2.294352363413137
Myanmar,11/10/2020,54409794,27974,646,0.0514,2.3092871952527347
Myanmar,12/10/2020,54409794,29314,664,0.0539,2.2651292897591593
Myanmar,13/10/2020,54409794,30437,693,0.0559,2.2768341163715218
Myanmar,14/10/2020,54409794,31325,732,0.0576,2.3367916999201914
Myanmar,15/10/2020,54409794,32351,765,0.0595,2.364687335785602
Myanmar,16/10/2020,54409794,33488,799,0.0615,2.3859292881032013
Myanmar,17/10/2020,54409794,34875,838,0.0641,2.402867383512545
Myanmar,18/10/2020,54409794,36025,880,0.0662,2.4427480916030535
Myanmar,19/10/2020,54409794,37205,914,0.0684,2.4566590512027955
Myanmar,20/10/2020,54409794,38502,945,0.0708,2.4544179523141656
Myanmar,21/10/2020,54409794,39696,972,0.0730,2.448609431680774
Myanmar,22/10/2020,54409794,41008,1005,0.0754,2.45074131876707
Myanmar,23/10/2020,54409794,42365,1038,0.0779,2.4501357252448956
Myanmar,24/10/2020,54409794,43788,1066,0.0805,2.4344569288389515
Myanmar,25/10/2020,54409794,44774,1095,0.0823,2.445615759145933
Myanmar,26/10/2020,54409794,46200,1122,0.0849,2.4285714285714284
Myanmar,27/10/2020,54409794,47666,1147,0.0876,2.406327361221835
Myanmar,28/10/2020,54409794,49072,1172,0.0902,2.3883273557222044
Myanmar,29/10/2020,54409794,50403,1199,0.0926,2.378826657143424
Myanmar,30/10/2020,54409794,51496,1219,0.0946,2.367174149448501
Myanmar,31/10/2020,54409794,52706,1237,0.0969,2.34698136834516
Myanmar,01/11/2020,54409794,53405,1258,0.0982,2.3555846830821086
Myanmar,02/11/2020,54409794,54607,1282,0.1004,2.3476843628106288
Myanmar,03/11/2020,54409794,55804,1307,0.1026,2.342126012472224
Myanmar,04/11/2020,54409794,56940,1330,0.1047,2.335792061819459
Myanmar,05/11/2020,54409794,57935,1352,0.1065,2.333649779925779
Myanmar,06/11/2020,54409794,59277,1376,0.1089,2.3213050592978726
Myanmar,07/11/2020,54409794,60348,1396,0.1109,2.3132498177238685
Myanmar,08/11/2020,54409794,61377,1420,0.1128,2.3135702298906757
Myanmar,09/11/2020,54409794,61975,1437,0.1139,2.318676885841065
Myanmar,10/11/2020,54409794,63241,1461,0.1162,2.3102101484796256
Myanmar,11/11/2020,54409794,64453,1480,0.1185,2.2962468775697022
Myanmar,12/11/2020,54409794,65598,1508,0.1206,2.2988505747126435
Myanmar,13/11/2020,54409794,66734,1534,0.1227,2.298678334881769
Myanmar,14/11/2020,54409794,68011,1552,0.1250,2.281983796738763
Myanmar,15/11/2020,54409794,68994,1577,0.1268,2.285706003420587
Myanmar,16/11/2020,54409794,70161,1599,0.1289,2.2790439132851583
Myanmar,17/11/2020,54409794,71730,1625,0.1318,2.2654398438589154
Myanmar,18/11/2020,54409794,73322,1650,0.1348,2.250347781020703
Myanmar,19/11/2020,54409794,74882,1676,0.1376,2.2381880825832643
Myanmar,20/11/2020,54409794,76414,1695,0.1404,2.2181799146753214
Myanmar,21/11/2020,54409794,77848,1722,0.1431,2.212002877402117
Myanmar,22/11/2020,54409794,79246,1739,0.1456,2.1944325265628546
Myanmar,23/11/2020,54409794,80505,1765,0.1480,2.192410409291348
Myanmar,24/11/2020,54409794,82236,1784,0.1511,2.1693662143100347
Myanmar,25/11/2020,54409794,83566,1810,0.1536,2.1659526601727976
Myanmar,26/11/2020,54409794,85205,1846,0.1566,2.166539522328502
Myanmar,27/11/2020,54409794,86633,1865,0.1592,2.1527593411286694
Myanmar,28/11/2020,54409794,87977,1887,0.1617,2.1448787751344103
Myanmar,29/11/2020,54409794,89486,1918,0.1645,2.143352032720202
Myanmar,30/11/2020,54409794,90713,1941,0.1667,2.139715366044558
Myanmar,01/12/2020,54409794,92189,1972,0.1694,2.139083838635846
Myanmar,02/12/2020,54409794,93600,1998,0.1720,2.1346153846153846
Myanmar,03/12/2020,54409794,95018,2028,0.1746,2.1343324422740952
Myanmar,04/12/2020,54409794,96520,2059,0.1774,2.133236634894322
Myanmar,05/12/2020,54409794,98047,2081,0.1802,2.122451477352698
Myanmar,06/12/2020,54409794,99155,2110,0.1822,2.1279814431949977
Myanmar,07/12/2020,54409794,100431,2132,0.1846,2.1228505142834386
Myanmar,08/12/2020,54409794,101739,2151,0.1870,2.1142334797865128
Myanmar,09/12/2020,54409794,103166,2174,0.1896,2.1072834073241182
Myanmar,10/12/2020,54409794,104487,2201,0.1920,2.1064821461043
Myanmar,11/12/2020,54409794,105863,2220,0.1946,2.0970499607983903
Myanmar,12/12/2020,54409794,107215,2245,0.1971,2.0939234248939047
Myanmar,13/12/2020,54409794,108342,2268,0.1991,2.093370991859113
Myanmar,14/12/2020,54409794,109512,2292,0.2013,2.0929213236905544
Myanmar,15/12/2020,54409794,110667,2319,0.2034,2.095475616037301
Myanmar,16/12/2020,54409794,111900,2346,0.2057,2.096514745308311
Myanmar,17/12/2020,54409794,113082,2377,0.2078,2.1020144673776553
Myanmar,18/12/2020,54409794,114198,2398,0.2099,2.099861643811625
Myanmar,19/12/2020,54409794,115187,2424,0.2117,2.1044041428286175
Myanmar,20/12/2020,54409794,116134,2443,0.2134,2.1036044569204537
Myanmar,21/12/2020,54409794,116982,2465,0.2150,2.107161785573849
Myanmar,22/12/2020,54409794,117946,2484,0.2168,2.106048530683533
Myanmar,23/12/2020,54409794,118869,2507,0.2185,2.1090444102331136
Myanmar,24/12/2020,54409794,119788,2532,0.2202,2.1137342638661636
Myanmar,25/12/2020,54409794,120546,2552,0.2216,2.1170341612330565
Myanmar,26/12/2020,54409794,121280,2579,0.2229,2.126484168865435
Myanmar,27/12/2020,54409794,121886,2601,0.2240,2.1339612424724743
Myanmar,28/12/2020,54409794,122534,2618,0.2252,2.1365498555502964
Myanmar,29/12/2020,54409794,123153,2637,0.2263,2.141238946676086
Myanmar,30/12/2020,54409794,123740,2664,0.2274,2.152901244545014
Myanmar,31/12/2020,54409794,124630,2682,0.2291,2.151969830698869
Myanmar,01/01/2021,54409794,125042,2697,0.2298,2.1568752899025925
Myanmar,02/01/2021,54409794,125616,2711,0.2309,2.158164565023564
Myanmar,03/01/2021,54409794,126345,2728,0.2322,2.159167359214848
Myanmar,04/01/2021,54409794,126935,2744,0.2333,2.161736321739473
Myanmar,05/01/2021,54409794,127584,2766,0.2345,2.1679834462001506
Myanmar,06/01/2021,54409794,128178,2785,0.2356,2.172759755964362
Myanmar,07/01/2021,54409794,128772,2799,0.2367,2.1736091696952755
Myanmar,08/01/2021,54409794,129483,2812,0.2380,2.1717136612528285
Myanmar,09/01/2021,54409794,130049,2826,0.2390,2.173027089789233
Myanmar,10/01/2021,54409794,130604,2846,0.2400,2.1791063060855715
Myanmar,11/01/2021,54409794,131186,2858,0.2411,2.1785861296174898
Myanmar,12/01/2021,54409794,131737,2878,0.2421,2.1846557914632942
Myanmar,13/01/2021,54409794,132260,2902,0.2431,2.194163012248601
Myanmar,14/01/2021,54409794,132865,2912,0.2442,2.1916983404207278
Myanmar,15/01/2021,54409794,133378,2926,0.2451,2.193765088695287
Myanmar,16/01/2021,54409794,133869,2942,0.2460,2.197670857330674
Myanmar,17/01/2021,54409794,134318,2955,0.2469,2.200002978007415
Myanmar,18/01/2021,54409794,134795,2973,0.2477,2.2055714232723767
Myanmar,19/01/2021,54409794,135243,2986,0.2486,2.207877672042176
Myanmar,20/01/2021,54409794,135721,2997,0.2494,2.2082065413605854
Myanmar,21/01/2021,54409794,136166,3013,0.2503,2.2127403316540106
Myanmar,22/01/2021,54409794,136591,3031,0.2510,2.2190334648695744
Myanmar,23/01/2021,54409794,137098,3045,0.2520,2.2210389648280793
Myanmar,24/01/2021,54409794,137574,3062,0.2528,2.2257112535798913
Myanmar,25/01/2021,54409794,137957,3069,0.2536,2.224606217879484
Myanmar,26/01/2021,54409794,138368,3082,0.2543,2.2273936170212765
Myanmar,27/01/2021,54409794,138802,3089,0.2551,2.2254722554430053
Myanmar,28/01/2021,54409794,139152,3103,0.2557,2.229935609980453
Myanmar,29/01/2021,54409794,139515,3115,0.2564,2.2327348313801383
Myanmar,30/01/2021,54409794,139864,3125,0.2571,2.2343133329520106
Myanmar,31/01/2021,54409794,140145,3131,0.2576,2.2341146669520855
Myanmar,01/02/2021,54409794,140354,3138,0.2580,2.2357752540005986
Myanmar,02/02/2021,54409794,140354,3138,0.2580,2.2357752540005986
Myanmar,03/02/2021,54409794,140927,3160,0.2590,2.2422956566165464
Myanmar,04/02/2021,54409794,141104,3163,0.2593,2.241609025966663
Myanmar,05/02/2021,54409794,141304,3168,0.2597,2.2419747494763063
Myanmar,06/02/2021,54409794,141304,3168,0.2597,2.2419747494763063
Myanmar,07/02/2021,54409794,141304,3168,0.2597,2.2419747494763063
Myanmar,08/02/2021,54409794,141427,3177,0.2599,2.246388596236928
Myanmar,09/02/2021,54409794,141448,3180,0.2600,2.248176008144336
Myanmar,10/02/2021,54409794,141487,3181,0.2600,2.248263091308742
Myanmar,11/02/2021,54409794,141522,3184,0.2601,2.2498268820395415
Myanmar,12/02/2021,54409794,141543,3188,0.2601,2.252319083246787
Myanmar,13/02/2021,54409794,141585,3188,0.2602,2.251650951725112
Myanmar,14/02/2021,54409794,141601,3189,0.2602,2.2521027393874338
Myanmar,15/02/2021,54409794,141637,3190,0.2603,2.2522363506710814
Myanmar,16/02/2021,54409794,141659,3192,0.2604,2.2532984137965113
Myanmar,17/02/2021,54409794,141690,3192,0.2604,2.252805420283718
Myanmar,18/02/2021,54409794,141709,3191,0.2604,2.2517976980996264
Myanmar,19/02/2021,54409794,141728,3194,0.2605,2.2536125536238427
Myanmar,20/02/2021,54409794,141735,3196,0.2605,2.254912336402441
Myanmar,21/02/2021,54409794,141750,3196,0.2605,2.254673721340388
Myanmar,22/02/2021,54409794,141761,3197,0.2605,2.2552041816860773
Myanmar,23/02/2021,54409794,141783,3197,0.2606,2.254854249098975
Myanmar,24/02/2021,54409794,141816,3197,0.2606,2.254329553788007
Myanmar,25/02/2021,54409794,141841,3198,0.2607,2.254637234650066
Myanmar,26/02/2021,54409794,141875,3198,0.2608,2.2540969162995594
Myanmar,27/02/2021,54409794,141890,3199,0.2608,2.254563394178589
Myanmar,28/02/2021,54409794,141896,3199,0.2608,2.254468061115183
Myanmar,01/03/2021,54409794,141916,3199,0.2608,2.254150342456101
Myanmar,02/03/2021,54409794,141965,3199,0.2609,2.2533723100764274
